PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27477023","Orthotic management of instability of the knee related to neuromuscular and central nervous system disorders: systematic review, qualitative study, survey and costing analysis","O'Connor J, McCaughan D, McDaid C, Booth A, Fayter D, Rodriguez-Lopez R, Bowers R, Dyson L, Iglesias CP, Lalor S, O'Connor RJ, Phillips M, Ramdharry G.","Health Technol Assess. 2016 Jul;20(55):1-262. doi: 10.3310/hta20550.","O'Connor J","Health Technol Assess","2016","2016/08/02","PMC4983707","","10.3310/hta20550"
"31332894","PERSPECTIVES: Stroke survivors' views on the design of an early-phase cell therapy trial for patients with chronic ischaemic stroke","Nagpal A, Hillier S, Milton AG, Hamilton-Bruce MA, Koblar SA.","Health Expect. 2019 Oct;22(5):1069-1077. doi: 10.1111/hex.12932. Epub 2019 Jul 23.","Nagpal A","Health Expect","2019","2019/07/24","PMC6803398","","10.1111/hex.12932"
"21269299","Cervicomedullary junction spinal cord stimulation for head and facial pain","Tomycz ND, Deibert CP, Moossy JJ.","Headache. 2011 Mar;51(3):418-425. doi: 10.1111/j.1526-4610.2010.01829.x. Epub 2011 Jan 26.","Tomycz ND","Headache","2011","2011/01/29","","","10.1111/j.1526-4610.2010.01829.x"
"18808870","Chapter 48 Central post-stroke pain","Boivie J.","Handb Clin Neurol. 2006;81:715-30. doi: 10.1016/S0072-9752(06)80052-7.","Boivie J","Handb Clin Neurol","2006","2008/09/24","","","10.1016/S0072-9752(06)80052-7"
"26924998","Psychological Treatments and Psychotherapies in the Neurorehabilitation of Pain: Evidences and Recommendations from the Italian Consensus Conference on Pain in Neurorehabilitation","Castelnuovo G, Giusti EM, Manzoni GM, Saviola D, Gatti A, Gabrielli S, Lacerenza M, Pietrabissa G, Cattivelli R, Spatola CA, Corti S, Novelli M, Villa V, Cottini A, Lai C, Pagnini F, Castelli L, Tavola M, Torta R, Arreghini M, Zanini L, Brunani A, Capodaglio P, D'Aniello GE, Scarpina F, Brioschi A, Priano L, Mauro A, Riva G, Repetto C, Regalia C, Molinari E, Notaro P, Paolucci S, Sandrini G, Simpson SG, Wiederhold B, Tamburin S.","Front Psychol. 2016 Feb 19;7:115. doi: 10.3389/fpsyg.2016.00115. eCollection 2016.","Castelnuovo G","Front Psychol","2016","2016/03/01","PMC4759289","","10.3389/fpsyg.2016.00115"
"33071931","Characterization of Post-exertional Malaise in Patients With Myalgic Encephalomyelitis/Chronic Fatigue Syndrome","Stussman B, Williams A, Snow J, Gavin A, Scott R, Nath A, Walitt B.","Front Neurol. 2020 Sep 18;11:1025. doi: 10.3389/fneur.2020.01025. eCollection 2020.","Stussman B","Front Neurol","2020","2020/10/19","PMC7530890","","10.3389/fneur.2020.01025"
"32849238","Properties of Pain Assessment Tools for Use in People Living With Stroke: Systematic Review","Edwards SA, Ioannou A, Carin-Levy G, Cowey E, Brady M, Morton S, Sande TA, Mead G, Quinn TJ.","Front Neurol. 2020 Aug 11;11:792. doi: 10.3389/fneur.2020.00792. eCollection 2020.","Edwards SA","Front Neurol","2020","2020/08/28","PMC7431893","","10.3389/fneur.2020.00792"
"31428032","Diffusion Tensor Tractography Studies of Central Post-stroke Pain Due to the Spinothalamic Tract Injury: A Mini-Review","Jang SH, Seo JP, Lee SJ.","Front Neurol. 2019 Aug 2;10:787. doi: 10.3389/fneur.2019.00787. eCollection 2019.","Jang SH","Front Neurol","2019","2019/08/21","PMC6688072","","10.3389/fneur.2019.00787"
"31105643","Acupuncture for Post-stroke Shoulder-Hand Syndrome: A Systematic Review and Meta-Analysis","Liu S, Zhang CS, Cai Y, Guo X, Zhang AL, Xue CC, Lu C.","Front Neurol. 2019 Apr 26;10:433. doi: 10.3389/fneur.2019.00433. eCollection 2019.","Liu S","Front Neurol","2019","2019/05/21","PMC6498454","","10.3389/fneur.2019.00433"
"28785202","SDF1-CXCR4 Signaling Maintains Central Post-Stroke Pain through Mediation of Glial-Neuronal Interactions","Yang F, Luo WJ, Sun W, Wang Y, Wang JL, Yang F, Li CL, Wei N, Wang XL, Guan SM, Chen J.","Front Mol Neurosci. 2017 Jul 21;10:226. doi: 10.3389/fnmol.2017.00226. eCollection 2017.","Yang F","Front Mol Neurosci","2017","2017/08/09","PMC5519565","","10.3389/fnmol.2017.00226"
"27881958","Motor Cortex Neurostimulation Technologies for Chronic Post-stroke Pain: Implications of Tissue Damage on Stimulation Currents","O'Brien AT, Amorim R, Rushmore RJ, Eden U, Afifi L, Dipietro L, Wagner T, Valero-Cabré A.","Front Hum Neurosci. 2016 Nov 9;10:545. doi: 10.3389/fnhum.2016.00545. eCollection 2016.","O'Brien AT","Front Hum Neurosci","2016","2016/11/25","PMC5101829","","10.3389/fnhum.2016.00545"
"27148019","Brain Stimulation Therapy for Central Post-Stroke Pain from a Perspective of Interhemispheric Neural Network Remodeling","Morishita T, Inoue T.","Front Hum Neurosci. 2016 Apr 21;10:166. doi: 10.3389/fnhum.2016.00166. eCollection 2016.","Morishita T","Front Hum Neurosci","2016","2016/05/06","PMC4838620","","10.3389/fnhum.2016.00166"
"32850696","Differences in Muscle Synergy Symmetry Between Subacute Post-stroke Patients With Bioelectrically-Controlled Exoskeleton Gait Training and Conventional Gait Training","Tan CK, Kadone H, Watanabe H, Marushima A, Hada Y, Yamazaki M, Sankai Y, Matsumura A, Suzuki K.","Front Bioeng Biotechnol. 2020 Jul 29;8:770. doi: 10.3389/fbioe.2020.00770. eCollection 2020.","Tan CK","Front Bioeng Biotechnol","2020","2020/08/28","PMC7403486","","10.3389/fbioe.2020.00770"
"19811032","Antiepileptic drugs in the treatment of neuropathic pain","Attal N.","Expert Rev Neurother. 2001 Nov;1(2):199-206. doi: 10.1586/14737175.1.2.199.","Attal N","Expert Rev Neurother","2001","2009/10/09","","","10.1586/14737175.1.2.199"
"19402780","Post-stroke pain","Kim JS.","Expert Rev Neurother. 2009 May;9(5):711-21. doi: 10.1586/ern.09.19.","Kim JS","Expert Rev Neurother","2009","2009/05/01","","","10.1586/ern.09.19"
"23668706","Therapeutic time window of noninvasive brain stimulation for pain treatment: inhibition of maladaptive plasticity with early intervention","Andrade DC, Borges I, Bravo GL, Bolognini N, Fregni F.","Expert Rev Med Devices. 2013 May;10(3):339-52. doi: 10.1586/erd.12.90.","Andrade DC","Expert Rev Med Devices","2013","2013/05/15","","","10.1586/erd.12.90"
"18001262","Pregabalin in the management of central neuropathic pain","Gray P.","Expert Opin Pharmacother. 2007 Dec;8(17):3035-41. doi: 10.1517/14656566.8.17.3035.","Gray P","Expert Opin Pharmacother","2007","2007/11/16","","","10.1517/14656566.8.17.3035"
"15989506","Novel developments with selective, non-peptidic kappa-opioid receptor agonists","Barber A, Gottschlich R.","Expert Opin Investig Drugs. 1997 Oct;6(10):1351-68. doi: 10.1517/13543784.6.10.1351.","Barber A","Expert Opin Investig Drugs","1997","2005/07/02","","","10.1517/13543784.6.10.1351"
"31682802","Brain activity changes in a monkey model of central post-stroke pain","Nagasaka K, Takashima I, Matsuda K, Higo N.","Exp Neurol. 2020 Jan;323:113096. doi: 10.1016/j.expneurol.2019.113096. Epub 2019 Nov 1.","Nagasaka K","Exp Neurol","2020","2019/11/05","","","10.1016/j.expneurol.2019.113096"
"29480355","A ""matched"" sensory reference can guide goal-directed movements of the affected hand in central post-stroke sensory ataxia","Osumi M, Sumitani M, Otake Y, Morioka S.","Exp Brain Res. 2018 May;236(5):1263-1272. doi: 10.1007/s00221-018-5214-6. Epub 2018 Feb 26.","Osumi M","Exp Brain Res","2018","2018/02/27","","","10.1007/s00221-018-5214-6"
"22142796","The prevalence of central poststroke pain according to the integrity of the spino-thalamo-cortical pathway","Hong JH, Choi BY, Chang CH, Kim SH, Jung YJ, Lee DG, Kwon YH, Jang SH.","Eur Neurol. 2012;67(1):12-7. doi: 10.1159/000333012. Epub 2011 Dec 3.","Hong JH","Eur Neurol","2012","2011/12/07","","","10.1159/000333012"
"20699616","Injury of the spino-thalamo-cortical pathway is necessary for central post-stroke pain","Hong JH, Bai DS, Jeong JY, Choi BY, Chang CH, Kim SH, Ahn SH, Jang SH.","Eur Neurol. 2010;64(3):163-8. doi: 10.1159/000319040. Epub 2010 Aug 10.","Hong JH","Eur Neurol","2010","2010/08/12","","","10.1159/000319040"
"17483584","Medial medullary infarct aggravates central poststroke pain caused by previous lateral medullary infarct","Kim JS.","Eur Neurol. 2007;58(1):41-3. doi: 10.1159/000102165. Epub 2007 May 4.","Kim JS","Eur Neurol","2007","2007/05/08","","","10.1159/000102165"
"16733356","Somatic sensation and the insular-opercular cortex: relationship to central pain","Bowsher D.","Eur Neurol. 2006;55(3):160-5. doi: 10.1159/000093575. Epub 2006 May 29.","Bowsher D","Eur Neurol","2006","2006/05/31","","","10.1159/000093575"
"9813402","Delayed-onset ipsilateral sensory symptoms in patients with central poststroke pain","Kim JS.","Eur Neurol. 1998 Nov;40(4):201-6. doi: 10.1159/000007980.","Kim JS","Eur Neurol","1998","1998/11/14","","","10.1159/000007980"
"26761563","Does hemiplegic shoulder pain share clinical and sensory characteristics with central neuropathic pain? A comparative study","Zeilig G, Rivel M, Doron D, Defrin R.","Eur J Phys Rehabil Med. 2016 Oct;52(5):662-671. Epub 2016 Jan 13.","Zeilig G","Eur J Phys Rehabil Med","2016","2016/01/14","","",""
"25739508","Pain in stroke patients: characteristics and impact on the rehabilitation treatment. A multicenter cross-sectional study","Aprile I, Briani C, Pazzaglia C, Cecchi F, Negrini S, Padua L; Don Carlo Gnocchi Pain-Rehab Group.","Eur J Phys Rehabil Med. 2015 Dec;51(6):725-36. Epub 2015 Feb 26.","Aprile I","Eur J Phys Rehabil Med","2015","2015/03/06","","",""
"23558703","Role, indications, and controversies of antidepressant therapy in chronic stroke patients","Paolucci S.","Eur J Phys Rehabil Med. 2013 Apr;49(2):233-41. Epub 2013 Apr 5.","Paolucci S","Eur J Phys Rehabil Med","2013","2013/04/06","","",""
"32084419","Involvement of descending pain control system regulated by orexin receptor signaling in the induction of central post-stroke pain in mice","Matsuura W, Nakamoto K, Tokuyama S.","Eur J Pharmacol. 2020 May 5;874:173029. doi: 10.1016/j.ejphar.2020.173029. Epub 2020 Feb 19.","Matsuura W","Eur J Pharmacol","2020","2020/02/22","","","10.1016/j.ejphar.2020.173029"
"25281202","Involvement of GPR40, a long-chain free fatty acid receptor, in the production of central post-stroke pain after global cerebral ischemia","Harada S, Haruna Y, Aizawa F, Matsuura W, Nakamoto K, Yamashita T, Kasuya F, Tokuyama S.","Eur J Pharmacol. 2014 Dec 5;744:115-23. doi: 10.1016/j.ejphar.2014.09.036. Epub 2014 Sep 30.","Harada S","Eur J Pharmacol","2014","2014/10/05","","","10.1016/j.ejphar.2014.09.036"
"32419231","A hidden mesencephalic variant of central pain","Convers P, Creac'h C, Beschet A, Laurent B, Garcia-Larrea L, Peyron R.","Eur J Pain. 2020 Aug;24(7):1393-1399. doi: 10.1002/ejp.1588. Epub 2020 Jun 2.","Convers P","Eur J Pain","2020","2020/05/19","","","10.1002/ejp.1588"
"22407963","Pain following stroke: a prospective study","Hansen AP, Marcussen NS, Klit H, Andersen G, Finnerup NB, Jensen TS.","Eur J Pain. 2012 Sep;16(8):1128-36. doi: 10.1002/j.1532-2149.2012.00123.x. Epub 2012 Mar 9.","Hansen AP","Eur J Pain","2012","2012/03/13","","","10.1002/j.1532-2149.2012.00123.x"
"21094619","Mechanisms of dynamic mechanical allodynia and dysesthesia in patients with peripheral and central neuropathic pain","Landerholm ÅH, Hansson PT.","Eur J Pain. 2011 May;15(5):498-503. doi: 10.1016/j.ejpain.2010.10.003. Epub 2010 Nov 20.","Landerholm ÅH","Eur J Pain","2011","2010/11/25","","","10.1016/j.ejpain.2010.10.003"
"20547465","Classifying post-stroke shoulder pain: can the DN4 be helpful?","Roosink M, van Dongen RT, Renzenbrink GJ, Ijzerman MJ.","Eur J Pain. 2011 Jan;15(1):99-102. doi: 10.1016/j.ejpain.2010.05.012. Epub 2010 Jun 14.","Roosink M","Eur J Pain","2011","2010/06/16","","","10.1016/j.ejpain.2010.05.012"
"15737798","What to learn from in vivo opioidergic brain imaging?","Sprenger T, Berthele A, Platzer S, Boecker H, Tölle TR.","Eur J Pain. 2005 Apr;9(2):117-21. doi: 10.1016/j.ejpain.2004.07.010.","Sprenger T","Eur J Pain","2005","2005/03/02","","","10.1016/j.ejpain.2004.07.010"
"15324779","Cerebral decreases in opioid receptor binding in patients with central neuropathic pain measured by [11C]diprenorphine binding and PET","Jones AK, Watabe H, Cunningham VJ, Jones T.","Eur J Pain. 2004 Oct;8(5):479-85. doi: 10.1016/j.ejpain.2003.11.017.","Jones AK","Eur J Pain","2004","2004/08/25","","","10.1016/j.ejpain.2003.11.017"
"11888243","Anticonvulsants in neuropathic pain: rationale and clinical evidence","Jensen TS.","Eur J Pain. 2002;6 Suppl A:61-8. doi: 10.1053/eujp.2001.0324.","Jensen TS","Eur J Pain","2002","2002/03/13","","","10.1053/eujp.2001.0324"
"31340076","Volatile anesthetic sevoflurane pretreatment alleviates hypoxia-induced potentiation of excitatory inputs to striatal medium spiny neurons of mice","Fukuda M, Ando N, Sugasawa Y, Inoue R, Nakauchi S, Miura M, Nishimura K.","Eur J Neurosci. 2019 Nov;50(9):3520-3530. doi: 10.1111/ejn.14524. Epub 2019 Aug 6.","Fukuda M","Eur J Neurosci","2019","2019/07/25","","","10.1111/ejn.14524"
"22925226","Levetiracetam in patients with central neuropathic post-stroke pain--a randomized, double-blind, placebo-controlled trial","Jungehulsing GJ, Israel H, Safar N, Taskin B, Nolte CH, Brunecker P, Wernecke KD, Villringer A.","Eur J Neurol. 2013 Feb;20(2):331-7. doi: 10.1111/j.1468-1331.2012.03857.x. Epub 2012 Aug 27.","Jungehulsing GJ","Eur J Neurol","2013","2012/08/29","","","10.1111/j.1468-1331.2012.03857.x"
"17718686","EFNS guidelines on neurostimulation therapy for neuropathic pain","Cruccu G, Aziz TZ, Garcia-Larrea L, Hansson P, Jensen TS, Lefaucheur JP, Simpson BA, Taylor RS.","Eur J Neurol. 2007 Sep;14(9):952-70. doi: 10.1111/j.1468-1331.2007.01916.x.","Cruccu G","Eur J Neurol","2007","2007/08/28","","","10.1111/j.1468-1331.2007.01916.x"
"17038040","Acute autonomic dysfunction contralateral to acute strokes: a prospective study of 100 consecutive cases","Diserens K, Vuadens P, Michel P, Reichhart M, Herrmann FR, Arnold P, Bogousslavsky J, Ghika J.","Eur J Neurol. 2006 Nov;13(11):1245-50. doi: 10.1111/j.1468-1331.2006.01488.x.","Diserens K","Eur J Neurol","2006","2006/10/14","","","10.1111/j.1468-1331.2006.01488.x"
"15061821","Post-stroke pain case study: clinical characteristics, therapeutic options and long-term follow-up","Hansson P.","Eur J Neurol. 2004 Apr;11 Suppl 1:22-30. doi: 10.1111/j.1471-0552.2004.00793.x.","Hansson P","Eur J Neurol","2004","2004/04/06","","","10.1111/j.1471-0552.2004.00793.x"
"30595646","Central post-stroke pain: predictors and relationship with magnetic resonance imaging and somatosensory evoked potentials","Osama A, Abo Hagar A, Elkholy S, Negm M, Abd El-Razek R, Orabi M.","Egypt J Neurol Psychiatr Neurosurg. 2018;54(1):40. doi: 10.1186/s41983-018-0041-z. Epub 2018 Dec 3.","Osama A","Egypt J Neurol Psychiatr Neurosurg","2018","2019/01/01","PMC6280787","","10.1186/s41983-018-0041-z"
"12495368","Management strategies for the treatment of neuropathic pain in the elderly","Ahmad M, Goucke CR.","Drugs Aging. 2002;19(12):929-45. doi: 10.2165/00002512-200219120-00004.","Ahmad M","Drugs Aging","2002","2002/12/24","","","10.2165/00002512-200219120-00004"
"23114579","Invasive stimulation therapies for the treatment of refractory pain","Nizard J, Raoul S, Nguyen JP, Lefaucheur JP.","Discov Med. 2012 Oct;14(77):237-46.","Nizard J","Discov Med","2012","2012/11/02","","",""
"27677678","Application and outcomes of therapy combining transcranial direct current stimulation and virtual reality: a systematic review","Massetti T, Crocetta TB, Silva TDD, Trevizan IL, Arab C, Caromano FA, Monteiro CBM.","Disabil Rehabil Assist Technol. 2017 Aug;12(6):551-559. doi: 10.1080/17483107.2016.1230152. Epub 2016 Sep 27.","Massetti T","Disabil Rehabil Assist Technol","2017","2016/09/29","","","10.1080/17483107.2016.1230152"
"32960114","In search of Kipling's six honest serving men in upper limb rehabilitation: within participant case-crossover experiment nested within a web-based questionnaire","Hayward KS, Jolliffe L, Churilov L, Herrmann A, Cloud GC, Lannin NA.","Disabil Rehabil. 2020 Sep 22:1-9. doi: 10.1080/09638288.2020.1815873. Online ahead of print.","Hayward KS","Disabil Rehabil","2020","2020/09/22","","","10.1080/09638288.2020.1815873"
"29557687","Passive accessory joint mobilization in the multimodal management of chronic dysesthesia following thalamic stroke","Griffin K, O'Hearn M, Franck CC, Courtney CA.","Disabil Rehabil. 2019 Aug;41(16):1981-1986. doi: 10.1080/09638288.2018.1450453. Epub 2018 Mar 20.","Griffin K","Disabil Rehabil","2019","2018/03/21","","","10.1080/09638288.2018.1450453"
"29126361","A survey of the current practice of intramuscular Botulinum toxin injections for hemiplegic shoulder pain in the UK","Holmes RJ, Connell LA.","Disabil Rehabil. 2019 Mar;41(6):720-726. doi: 10.1080/09638288.2017.1400596. Epub 2017 Nov 10.","Holmes RJ","Disabil Rehabil","2019","2017/11/12","","","10.1080/09638288.2017.1400596"
"24050813","Absent median somatosensory evoked potential is a predictor of type I complex regional pain syndrome after stroke","Han EY, Jung HY, Kim MO.","Disabil Rehabil. 2014;36(13):1080-4. doi: 10.3109/09638288.2013.829530. Epub 2013 Sep 19.","Han EY","Disabil Rehabil","2014","2013/09/21","","","10.3109/09638288.2013.829530"
"26511376","Treatment of Neuropathic Pain","Mendlik MT, Uritsky TJ.","Curr Treat Options Neurol. 2015 Dec;17(12):50. doi: 10.1007/s11940-015-0381-2.","Mendlik MT","Curr Treat Options Neurol","2015","2015/10/30","","","10.1007/s11940-015-0381-2"
"32671495","Diagnosis, Treatment, and Management of Dejerine-Roussy Syndrome: a Comprehensive Review","Urits I, Gress K, Charipova K, Orhurhu V, Freeman JA, Kaye RJ, Kaye AD, Cornett E, Delahoussaye PJ, Viswanath O.","Curr Pain Headache Rep. 2020 Jul 15;24(9):48. doi: 10.1007/s11916-020-00887-3.","Urits I","Curr Pain Headache Rep","2020","2020/07/17","","","10.1007/s11916-020-00887-3"
"27885969","36th International Symposium on Intensive Care and Emergency Medicine : Brussels, Belgium. 15-18 March 2016","Bateman RM, Sharpe MD, Jagger JE, Ellis CG, Solé-Violán J, López-Rodríguez M, Herrera-Ramos E, Ruíz-Hernández J, Borderías L, Horcajada J, González-Quevedo N, Rajas O, Briones M, Rodríguez de Castro F, Rodríguez Gallego C, Esen F, Orhun G, Ergin Ozcan P, Senturk E, Ugur Yilmaz C, Orhan N, Arican N, Kaya M, Kucukerden M, Giris M, Akcan U, Bilgic Gazioglu S, Tuzun E, Riff R, Naamani O, Douvdevani A, Takegawa R, Yoshida H, Hirose T, Yamamoto N, Hagiya H, Ojima M, Akeda Y, Tasaki O, Tomono K, Shimazu T, Ono S, Kubo T, Suda S, Ueno T, Ikeda T, Hirose T, Ogura H, Takahashi H, Ojima M, Kang J, Nakamura Y, Kojima T, Shimazu T, Ikeda T, Suda S, Izutani Y, Ueno T, Ono S, Taniguchi T, O M, Dinter C, Lotz J, Eilers B, Wissmann C, Lott R, Meili MM, Schuetz PS, Hawa H, Sharshir M, Aburageila M, Salahuddin N, Chantziara V, Georgiou S, Tsimogianni A, Alexandropoulos P, Vassi A, Lagiou F, Valta M, Micha G, Chinou E, Michaloudis G, Kodaira A, Ikeda T, Ono S, Ueno T, Suda S, Izutani Y, Imaizumi H, De la Torre-Prados MV, Garcia-De la Torre A, Enguix-Armada A, Puerto-Morlan A, Perez-Valero V, Garcia-Alcantara A, Bolton N, Dudziak J, Bonney S, Tridente A, Nee P, et al.","Crit Care. 2016 Apr 20;20(Suppl 2):94. doi: 10.1186/s13054-016-1208-6.","Bateman RM","Crit Care","2016","2016/11/26","PMC5493079","","10.1186/s13054-016-1208-6"
"22810075","Neuropathic pain: mechanisms, therapeutic approach, and interpretation of clinical trials","Attal N.","Continuum (Minneap Minn). 2012 Feb;18(1):161-75. doi: 10.1212/01.CON.0000411564.41709.2d.","Attal N","Continuum (Minneap Minn)","2012","2012/07/20","","","10.1212/01.CON.0000411564.41709.2d"
"28222382","Corporeal illusions in chronic spinal cord injuries","Scandola M, Aglioti SM, Avesani R, Bertagnoni G, Marangoni A, Moro V.","Conscious Cogn. 2017 Mar;49:278-290. doi: 10.1016/j.concog.2017.01.010. Epub 2017 Mar 8.","Scandola M","Conscious Cogn","2017","2017/02/22","","","10.1016/j.concog.2017.01.010"
"23642945","Bee venom acupuncture point injection for central post stroke pain: a preliminary single-blind randomized controlled trial","Cho SY, Park JY, Jung WS, Moon SK, Park JM, Ko CN, Park SU.","Complement Ther Med. 2013 Jun;21(3):155-7. doi: 10.1016/j.ctim.2013.02.001. Epub 2013 Mar 13.","Cho SY","Complement Ther Med","2013","2013/05/07","","","10.1016/j.ctim.2013.02.001"
"30939227","Psychological therapies (remotely delivered) for the management of chronic and recurrent pain in children and adolescents","Fisher E, Law E, Dudeney J, Eccleston C, Palermo TM.","Cochrane Database Syst Rev. 2019 Apr 2;4(4):CD011118. doi: 10.1002/14651858.CD011118.pub3.","Fisher E","Cochrane Database Syst Rev","2019","2019/04/03","PMC6445568","","10.1002/14651858.CD011118.pub3"
"30883665","Psychological interventions for parents of children and adolescents with chronic illness","Law E, Fisher E, Eccleston C, Palermo TM.","Cochrane Database Syst Rev. 2019 Mar 18;3(3):CD009660. doi: 10.1002/14651858.CD009660.pub4.","Law E","Cochrane Database Syst Rev","2019","2019/03/19","PMC6450193","","10.1002/14651858.CD009660.pub4"
"30706461","Interventions for treating urinary incontinence after stroke in adults","Thomas LH, Coupe J, Cross LD, Tan AL, Watkins CL.","Cochrane Database Syst Rev. 2019 Feb 1;2(2):CD004462. doi: 10.1002/14651858.CD004462.pub4.","Thomas LH","Cochrane Database Syst Rev","2019","2019/02/02","PMC6355973","","10.1002/14651858.CD004462.pub4"
"30270423","Psychological therapies for the management of chronic and recurrent pain in children and adolescents","Fisher E, Law E, Dudeney J, Palermo TM, Stewart G, Eccleston C.","Cochrane Database Syst Rev. 2018 Sep 29;9(9):CD003968. doi: 10.1002/14651858.CD003968.pub5.","Fisher E","Cochrane Database Syst Rev","2018","2018/10/02","PMC6257251","NIHMS991188","10.1002/14651858.CD003968.pub5"
"29220541","Yoga for stroke rehabilitation","Lawrence M, Celestino Junior FT, Matozinho HH, Govan L, Booth J, Beecher J.","Cochrane Database Syst Rev. 2017 Dec 8;12(12):CD011483. doi: 10.1002/14651858.CD011483.pub2.","Lawrence M","Cochrane Database Syst Rev","2017","2017/12/09","PMC6486003","","10.1002/14651858.CD011483.pub2"
"28103638","Music interventions for acquired brain injury","Magee WL, Clark I, Tamplin J, Bradt J.","Cochrane Database Syst Rev. 2017 Jan 20;1(1):CD006787. doi: 10.1002/14651858.CD006787.pub3.","Magee WL","Cochrane Database Syst Rev","2017","2017/01/20","PMC6464962","","10.1002/14651858.CD006787.pub3"
"27830895","Thrombolysis for acute deep vein thrombosis","Watson L, Broderick C, Armon MP.","Cochrane Database Syst Rev. 2016 Nov 10;11(11):CD002783. doi: 10.1002/14651858.CD002783.pub4.","Watson L","Cochrane Database Syst Rev","2016","2016/11/11","PMC6464997","","10.1002/14651858.CD002783.pub4"
"26905470","Physiotherapy for pain and disability in adults with complex regional pain syndrome (CRPS) types I and II","Smart KM, Wand BM, O'Connell NE.","Cochrane Database Syst Rev. 2016 Feb 24;2:CD010853. doi: 10.1002/14651858.CD010853.pub2.","Smart KM","Cochrane Database Syst Rev","2016","2016/02/25","","","10.1002/14651858.CD010853.pub2"
"25856658","Mind and body therapy for fibromyalgia","Theadom A, Cropley M, Smith HE, Feigin VL, McPherson K.","Cochrane Database Syst Rev. 2015 Apr 9;(4):CD001980. doi: 10.1002/14651858.CD001980.pub3.","Theadom A","Cochrane Database Syst Rev","2015","2015/04/10","","","10.1002/14651858.CD001980.pub3"
"25000215","Levetiracetam for neuropathic pain in adults","Wiffen PJ, Derry S, Moore RA, Lunn MP.","Cochrane Database Syst Rev. 2014 Jul 7;2014(7):CD010943. doi: 10.1002/14651858.CD010943.pub2.","Wiffen PJ","Cochrane Database Syst Rev","2014","2014/07/08","PMC6485608","","10.1002/14651858.CD010943.pub2"
"24719027","Carbamazepine for chronic neuropathic pain and fibromyalgia in adults","Wiffen PJ, Derry S, Moore RA, Kalso EA.","Cochrane Database Syst Rev. 2014 Apr 10;2014(4):CD005451. doi: 10.1002/14651858.CD005451.pub3.","Wiffen PJ","Cochrane Database Syst Rev","2014","2014/04/11","PMC6491112","","10.1002/14651858.CD005451.pub3"
"24452314","Thrombolysis for acute deep vein thrombosis","Watson L, Broderick C, Armon MP.","Cochrane Database Syst Rev. 2014 Jan 23;(1):CD002783. doi: 10.1002/14651858.CD002783.pub3.","Watson L","Cochrane Database Syst Rev","2014","2014/01/24","","","10.1002/14651858.CD002783.pub3"
"24297457","Lamotrigine for chronic neuropathic pain and fibromyalgia in adults","Wiffen PJ, Derry S, Moore RA.","Cochrane Database Syst Rev. 2013 Dec 3;2013(12):CD006044. doi: 10.1002/14651858.CD006044.pub4.","Wiffen PJ","Cochrane Database Syst Rev","2013","2013/12/04","PMC6485508","","10.1002/14651858.CD006044.pub4"
"23740539","Multidisciplinary rehabilitation following botulinum toxin and other focal intramuscular treatment for post-stroke spasticity","Demetrios M, Khan F, Turner-Stokes L, Brand C, McSweeney S.","Cochrane Database Syst Rev. 2013 Jun 5;(6):CD009689. doi: 10.1002/14651858.CD009689.pub2.","Demetrios M","Cochrane Database Syst Rev","2013","2013/06/07","","","10.1002/14651858.CD009689.pub2"
"23235657","Amitriptyline for neuropathic pain and fibromyalgia in adults","Moore RA, Derry S, Aldington D, Cole P, Wiffen PJ.","Cochrane Database Syst Rev. 2012 Dec 12;12:CD008242. doi: 10.1002/14651858.CD008242.pub2.","Moore RA","Cochrane Database Syst Rev","2012","2012/12/14","","","10.1002/14651858.CD008242.pub2"
"22419334","Mirror therapy for improving motor function after stroke","Thieme H, Mehrholz J, Pohl M, Behrens J, Dohle C.","Cochrane Database Syst Rev. 2012 Mar 14;2012(3):CD008449. doi: 10.1002/14651858.CD008449.pub2.","Thieme H","Cochrane Database Syst Rev","2012","2012/03/16","PMC6464769","","10.1002/14651858.CD008449.pub2"
"21328280","Lamotrigine for acute and chronic pain","Wiffen PJ, Derry S, Moore RA.","Cochrane Database Syst Rev. 2011 Feb 16;(2):CD006044. doi: 10.1002/14651858.CD006044.pub3.","Wiffen PJ","Cochrane Database Syst Rev","2011","2011/02/18","PMC4161113","EMS58685","10.1002/14651858.CD006044.pub3"
"20824874","Botulinum toxin for shoulder pain","Singh JA, Fitzgerald PM.","Cochrane Database Syst Rev. 2010 Sep 8;(9):CD008271. doi: 10.1002/14651858.CD008271.pub2.","Singh JA","Cochrane Database Syst Rev","2010","2010/09/09","","","10.1002/14651858.CD008271.pub2"
"20614449","Music therapy for acquired brain injury","Bradt J, Magee WL, Dileo C, Wheeler BL, McGilloway E.","Cochrane Database Syst Rev. 2010 Jul 7;(7):CD006787. doi: 10.1002/14651858.CD006787.pub2.","Bradt J","Cochrane Database Syst Rev","2010","2010/07/09","","","10.1002/14651858.CD006787.pub2"
